07/05/2022,Aicha,-714.03,débit
07/05/2022,Binta,893.92,crédit
07/05/2022,Moussa,-134.11,débit
07/05/2022,Binta,-402.82,débit
08/05/2022,Betoul,646.24,crédit
08/05/2022,Binta,467.44,crédit
08/05/2022,Betoul,687.52,crédit
08/05/2022,Moussa,679.91,crédit
08/05/2022,Moussa,50.71,crédit
08/05/2022,Moussa,-263.62,débit
08/05/2022,Betoul,-12.87,débit
09/05/2022,Betoul,280.28,crédit
09/05/2022,Minya,-111.95,débit
09/05/2022,Minya,-870.38,débit
09/05/2022,Mariem,653.23,crédit
09/05/2022,Mohamed,681.99,crédit
09/05/2022,Ahmed,-854.12,débit
09/05/2022,Fatma,-833.2,débit
09/05/2022,Mohamed,912.14,crédit
10/05/2022,Ahmed,-850.25,débit
10/05/2022,Moussa,734.65,crédit
10/05/2022,Moussa,-24.34,débit
10/05/2022,Mohamed,440.71,crédit
10/05/2022,Aicha,75.09,crédit
10/05/2022,Betoul,694.56,crédit
10/05/2022,Mohamed,558.29,crédit
11/05/2022,Fatma,-219.03,débit
11/05/2022,Betoul,-838.42,débit
11/05/2022,Moussa,418.05,crédit
11/05/2022,Minya,-713.49,débit
11/05/2022,Fatma,361.67,crédit
11/05/2022,Mariem,-734.89,débit
11/05/2022,Mariem,-72.68,débit
11/05/2022,Betoul,124.0,crédit
11/05/2022,Ahmed,492.37,crédit
12/05/2022,Minya,-797.69,débit
12/05/2022,Ahmed,-651.09,débit
12/05/2022,Binta,374.75,crédit
13/05/2022,Minya,386.17,crédit
13/05/2022,Minya,-756.82,débit
13/05/2022,Fatma,812.15,crédit
13/05/2022,Aicha,7.1,crédit
13/05/2022,Ahmed,-142.02,débit
13/05/2022,Mohamed,-928.49,débit
13/05/2022,Minya,-523.38,débit
13/05/2022,Moussa,-362.02,débit
13/05/2022,Binta,927.12,crédit
14/05/2022,Moussa,433.79,crédit
14/05/2022,Betoul,-85.3,débit
14/05/2022,Minya,-48.66,débit
14/05/2022,Fatma,726.91,crédit
15/05/2022,Fatma,742.49,crédit
15/05/2022,Binta,426.35,crédit
15/05/2022,Betoul,-686.27,débit
15/05/2022,Mohamed,-173.8,débit
16/05/2022,Betoul,566.5,crédit
16/05/2022,Minya,383.15,crédit
16/05/2022,Moussa,221.23,crédit
16/05/2022,Betoul,-473.77,débit
16/05/2022,Minya,501.28,crédit
16/05/2022,Aicha,-469.16,débit
16/05/2022,Ahmed,-910.37,débit
17/05/2022,Moussa,731.6,crédit
17/05/2022,Fatma,484.55,crédit
17/05/2022,Binta,213.02,crédit
17/05/2022,Ahmed,657.38,crédit
18/05/2022,Binta,-977.7,débit
18/05/2022,Fatma,-732.76,débit
18/05/2022,Moussa,-613.41,débit
18/05/2022,Mariem,-859.3,débit
18/05/2022,Aicha,-862.67,débit
19/05/2022,Mariem,187.6,crédit
19/05/2022,Fatma,978.16,crédit
21/05/2022,Binta,-911.15,débit
22/05/2022,Moussa,-214.07,débit
22/05/2022,Minya,-381.98,débit
22/05/2022,Aicha,-910.97,débit
23/05/2022,Minya,454.45,crédit
23/05/2022,Minya,695.29,crédit
24/05/2022,Binta,615.7,crédit
27/05/2022,Betoul,-65.04,débit
28/05/2022,Fatma,-903.98,débit
31/05/2022,Aicha,515.98,crédit
01/06/2022,Minya,69.62,crédit
01/06/2022,Minya,-563.66,débit
01/06/2022,Mohamed,-957.32,débit
01/06/2022,Mariem,-39.14,débit
01/06/2022,Betoul,-241.23,débit
01/06/2022,Moussa,508.46,crédit
01/06/2022,Betoul,-185.27,débit
01/06/2022,Aicha,432.14,crédit
01/06/2022,Fatma,174.79,crédit
01/06/2022,Binta,496.42,crédit
01/06/2022,Mariem,451.38,crédit
01/06/2022,Mohamed,954.76,crédit
01/06/2022,Betoul,364.35,crédit
01/06/2022,Aicha,448.85,crédit
01/06/2022,Betoul,-863.02,débit
01/06/2022,Ahmed,378.51,crédit
01/06/2022,Mariem,357.05,crédit
01/06/2022,Mohamed,-703.52,débit
01/06/2022,Betoul,-611.84,débit
01/06/2022,Moussa,347.75,crédit
02/06/2022,Fatma,-213.36,débit
02/06/2022,Aicha,911.52,crédit
02/06/2022,Ahmed,-101.65,débit
02/06/2022,Aicha,429.74,crédit
02/06/2022,Mariem,981.88,crédit
02/06/2022,Mohamed,-66.0,débit
02/06/2022,Mohamed,-299.12,débit
02/06/2022,Betoul,252.26,crédit
02/06/2022,Minya,-926.6,débit
02/06/2022,Moussa,-242.47,débit
02/06/2022,Aicha,82.72,crédit
02/06/2022,Ahmed,-314.99,débit
02/06/2022,Binta,530.28,crédit
02/06/2022,Betoul,231.12,crédit
02/06/2022,Ahmed,-907.18,débit
02/06/2022,Binta,386.39,crédit
02/06/2022,Minya,-936.3,débit
02/06/2022,Ahmed,982.35,crédit
02/06/2022,Minya,763.97,crédit
02/06/2022,Minya,412.76,crédit
02/06/2022,Mohamed,165.08,crédit
02/06/2022,Binta,-207.13,débit
02/06/2022,Minya,345.65,crédit
02/06/2022,Binta,135.38,crédit
02/06/2022,Mohamed,-694.33,débit
02/06/2022,Fatma,-594.3,débit
02/06/2022,Binta,650.81,crédit
02/06/2022,Binta,-757.24,débit
02/06/2022,Binta,-487.43,débit
03/06/2022,Moussa,385.44,crédit
03/06/2022,Mohamed,-819.56,débit
03/06/2022,Betoul,-75.3,débit
03/06/2022,Mohamed,-588.21,débit
03/06/2022,Mohamed,-964.9,débit
03/06/2022,Fatma,-631.8,débit
03/06/2022,Binta,441.42,crédit
03/06/2022,Minya,-489.86,débit
03/06/2022,Betoul,-343.56,débit
03/06/2022,Moussa,-180.89,débit
03/06/2022,Mariem,-671.71,débit
03/06/2022,Binta,317.32,crédit
03/06/2022,Minya,-158.92,débit
03/06/2022,Betoul,-157.57,débit
03/06/2022,Mohamed,816.71,crédit
03/06/2022,Ahmed,341.64,crédit
04/06/2022,Mariem,898.06,crédit
04/06/2022,Mariem,883.87,crédit
04/06/2022,Aicha,852.94,crédit
04/06/2022,Binta,147.41,crédit
04/06/2022,Moussa,-883.21,débit
04/06/2022,Fatma,496.48,crédit
04/06/2022,Mohamed,-226.47,débit
04/06/2022,Binta,900.83,crédit
05/06/2022,Ahmed,377.29,crédit
05/06/2022,Binta,-140.05,débit
05/06/2022,Minya,-742.05,débit
05/06/2022,Aicha,154.24,crédit
05/06/2022,Fatma,-558.47,débit
05/06/2022,Aicha,-19.0,débit
05/06/2022,Mohamed,-657.77,débit
05/06/2022,Mariem,-910.68,débit
05/06/2022,Mohamed,365.4,crédit
05/06/2022,Moussa,-383.09,débit
05/06/2022,Moussa,731.4,crédit
05/06/2022,Mariem,325.14,crédit
05/06/2022,Minya,239.02,crédit
05/06/2022,Minya,393.06,crédit
05/06/2022,Binta,-524.95,débit
05/06/2022,Mohamed,-608.27,débit
05/06/2022,Aicha,-301.33,débit
06/06/2022,Binta,-239.81,débit
06/06/2022,Betoul,267.95,crédit
06/06/2022,Minya,554.46,crédit
06/06/2022,Mohamed,431.79,crédit
06/06/2022,Binta,350.94,crédit
06/06/2022,Aicha,261.71,crédit
06/06/2022,Moussa,-701.37,débit
06/06/2022,Betoul,-858.7,débit
06/06/2022,Mariem,-98.03,débit
06/06/2022,Ahmed,-272.26,débit
06/06/2022,Betoul,948.56,crédit
06/06/2022,Mariem,-206.94,débit
06/06/2022,Ahmed,-162.15,débit
07/06/2022,Mariem,-328.84,débit
07/06/2022,Betoul,798.67,crédit
07/06/2022,Mohamed,974.44,crédit
07/06/2022,Ahmed,-557.65,débit
07/06/2022,Mohamed,250.4,crédit
08/06/2022,Aicha,798.94,crédit
08/06/2022,Fatma,-373.52,débit
08/06/2022,Mariem,-176.51,débit
08/06/2022,Betoul,-165.1,débit
08/06/2022,Aicha,983.87,crédit
08/06/2022,Moussa,-505.78,débit
08/06/2022,Aicha,90.36,crédit
08/06/2022,Aicha,219.51,crédit
09/06/2022,Ahmed,925.78,crédit
09/06/2022,Fatma,-686.09,débit
09/06/2022,Ahmed,898.29,crédit
09/06/2022,Ahmed,502.94,crédit
09/06/2022,Aicha,55.2,crédit
09/06/2022,Mohamed,-544.32,débit
09/06/2022,Aicha,-519.82,débit
10/06/2022,Fatma,-193.23,débit
10/06/2022,Mariem,949.48,crédit
10/06/2022,Moussa,-206.36,débit
10/06/2022,Binta,-538.38,débit
10/06/2022,Betoul,803.56,crédit
10/06/2022,Fatma,-330.84,débit
11/06/2022,Binta,860.88,crédit
11/06/2022,Mariem,732.52,crédit
11/06/2022,Fatma,552.99,crédit
11/06/2022,Mohamed,-903.85,débit
11/06/2022,Mariem,600.21,crédit
11/06/2022,Fatma,109.81,crédit
11/06/2022,Aicha,813.87,crédit
11/06/2022,Binta,-744.88,débit
11/06/2022,Mohamed,875.13,crédit
11/06/2022,Mariem,254.79,crédit
11/06/2022,Betoul,-16.33,débit
11/06/2022,Binta,964.27,crédit
11/06/2022,Aicha,603.11,crédit
12/06/2022,Binta,323.25,crédit
12/06/2022,Ahmed,-459.21,débit
12/06/2022,Aicha,-333.95,débit
12/06/2022,Aicha,303.69,crédit
12/06/2022,Binta,766.25,crédit
12/06/2022,Fatma,472.94,crédit
12/06/2022,Aicha,-429.38,débit
13/06/2022,Betoul,-727.86,débit
13/06/2022,Mohamed,-374.23,débit
13/06/2022,Ahmed,-116.89,débit
13/06/2022,Binta,-818.93,débit
13/06/2022,Betoul,-320.92,débit
14/06/2022,Minya,339.68,crédit
14/06/2022,Moussa,204.73,crédit
14/06/2022,Fatma,-126.61,débit
14/06/2022,Ahmed,148.25,crédit
14/06/2022,Ahmed,43.42,crédit
14/06/2022,Minya,-888.7,débit
15/06/2022,Fatma,90.2,crédit
15/06/2022,Mohamed,333.23,crédit
15/06/2022,Aicha,258.55,crédit
15/06/2022,Mariem,465.44,crédit
16/06/2022,Ahmed,484.65,crédit
16/06/2022,Mariem,704.85,crédit
16/06/2022,Aicha,-919.04,débit
16/06/2022,Mohamed,-366.26,débit
17/06/2022,Moussa,-642.05,débit
17/06/2022,Mariem,-735.73,débit
18/06/2022,Aicha,671.31,crédit
18/06/2022,Minya,-967.3,débit
18/06/2022,Ahmed,718.54,crédit
18/06/2022,Ahmed,-280.22,débit
18/06/2022,Aicha,-620.15,débit
19/06/2022,Mohamed,38.43,crédit
19/06/2022,Minya,-152.72,débit
19/06/2022,Moussa,-937.57,débit
20/06/2022,Moussa,-18.61,débit
20/06/2022,Fatma,116.15,crédit
20/06/2022,Mohamed,-809.95,débit
20/06/2022,Moussa,564.31,crédit
21/06/2022,Aicha,-403.63,débit
21/06/2022,Mariem,544.39,crédit
21/06/2022,Ahmed,-438.94,débit
21/06/2022,Mariem,848.7,crédit
21/06/2022,Moussa,-880.0,débit
22/06/2022,Ahmed,836.56,crédit
22/06/2022,Binta,-880.53,débit
23/06/2022,Aicha,477.67,crédit
23/06/2022,Moussa,-885.94,débit
23/06/2022,Fatma,-205.47,débit
23/06/2022,Fatma,34.88,crédit
24/06/2022,Mohamed,743.23,crédit
24/06/2022,Aicha,37.35,crédit
25/06/2022,Betoul,-892.1,débit
26/06/2022,Fatma,-862.11,débit
28/06/2022,Mohamed,-56.58,débit
01/07/2022,Moussa,-718.8,débit
01/07/2022,Binta,-749.69,débit
01/07/2022,Mariem,999.61,crédit
01/07/2022,Aicha,-925.11,débit
01/07/2022,Mohamed,612.91,crédit
01/07/2022,Mariem,-232.58,débit
01/07/2022,Betoul,-234.87,débit
01/07/2022,Mariem,-755.12,débit
01/07/2022,Aicha,132.73,crédit
01/07/2022,Betoul,317.36,crédit
01/07/2022,Mariem,-563.14,débit
01/07/2022,Betoul,991.88,crédit
01/07/2022,Fatma,-153.33,débit
01/07/2022,Mariem,414.06,crédit
01/07/2022,Moussa,-655.18,débit
01/07/2022,Mariem,972.87,crédit
01/07/2022,Mariem,-860.62,débit
01/07/2022,Mariem,727.2,crédit
01/07/2022,Mohamed,356.27,crédit
01/07/2022,Minya,-704.12,débit
01/07/2022,Minya,-171.54,débit
01/07/2022,Mariem,182.97,crédit
01/07/2022,Mohamed,16.57,crédit
01/07/2022,Mariem,267.57,crédit
02/07/2022,Binta,220.96,crédit
02/07/2022,Ahmed,-173.07,débit
02/07/2022,Aicha,-128.82,débit
02/07/2022,Binta,-7.71,débit
02/07/2022,Mariem,812.34,crédit
02/07/2022,Mariem,-176.85,débit
02/07/2022,Betoul,303.29,crédit
02/07/2022,Moussa,617.25,crédit
02/07/2022,Aicha,-683.57,débit
02/07/2022,Moussa,-224.63,débit
02/07/2022,Minya,-600.77,débit
02/07/2022,Ahmed,114.77,crédit
02/07/2022,Mohamed,493.79,crédit
02/07/2022,Mohamed,995.62,crédit
02/07/2022,Ahmed,-670.1,débit
02/07/2022,Binta,833.67,crédit
02/07/2022,Fatma,675.8,crédit
02/07/2022,Minya,660.65,crédit
02/07/2022,Binta,31.05,crédit
03/07/2022,Moussa,188.37,crédit
03/07/2022,Mohamed,873.65,crédit
03/07/2022,Mohamed,-826.53,débit
03/07/2022,Binta,-627.39,débit
03/07/2022,Binta,-666.07,débit
03/07/2022,Betoul,711.84,crédit
03/07/2022,Moussa,606.82,crédit
03/07/2022,Ahmed,319.08,crédit
03/07/2022,Ahmed,-114.63,débit
03/07/2022,Ahmed,570.49,crédit
03/07/2022,Moussa,274.37,crédit
03/07/2022,Aicha,-92.57,débit
03/07/2022,Binta,81.23,crédit
03/07/2022,Moussa,-807.14,débit
04/07/2022,Fatma,237.79,crédit
04/07/2022,Minya,897.36,crédit
04/07/2022,Aicha,-507.94,débit
04/07/2022,Aicha,836.88,crédit
04/07/2022,Mohamed,-401.22,débit
04/07/2022,Betoul,-246.09,débit
04/07/2022,Moussa,-445.99,débit
04/07/2022,Binta,-164.58,débit
04/07/2022,Binta,613.22,crédit
04/07/2022,Mariem,-966.9,débit
04/07/2022,Minya,-739.62,débit
04/07/2022,Binta,833.92,crédit
04/07/2022,Aicha,745.59,crédit
04/07/2022,Aicha,-55.67,débit
04/07/2022,Aicha,-681.44,débit
04/07/2022,Ahmed,-977.27,débit
04/07/2022,Fatma,257.66,crédit
04/07/2022,Binta,-477.59,débit
05/07/2022,Binta,-864.72,débit
05/07/2022,Aicha,659.12,crédit
05/07/2022,Mariem,704.36,crédit
05/07/2022,Moussa,-966.93,débit
05/07/2022,Mohamed,-368.77,débit
05/07/2022,Binta,446.75,crédit
05/07/2022,Moussa,102.38,crédit
05/07/2022,Ahmed,-581.89,débit
05/07/2022,Betoul,648.08,crédit
05/07/2022,Mariem,10.07,crédit
05/07/2022,Betoul,-616.13,débit
05/07/2022,Fatma,158.82,crédit
05/07/2022,Mohamed,-362.55,débit
05/07/2022,Moussa,-883.44,débit
05/07/2022,Minya,521.14,crédit
05/07/2022,Ahmed,-26.5,débit
05/07/2022,Moussa,812.64,crédit
05/07/2022,Moussa,771.99,crédit
05/07/2022,Mariem,880.54,crédit
05/07/2022,Mohamed,5.51,crédit
05/07/2022,Mariem,92.04,crédit
05/07/2022,Aicha,-570.12,débit
06/07/2022,Betoul,914.54,crédit
06/07/2022,Binta,-223.36,débit
06/07/2022,Mariem,-44.1,débit
06/07/2022,Binta,-485.45,débit
06/07/2022,Mohamed,-994.66,débit
06/07/2022,Binta,945.01,crédit
06/07/2022,Mariem,286.03,crédit
07/07/2022,Fatma,122.44,crédit
07/07/2022,Betoul,-607.82,débit
07/07/2022,Binta,-626.68,débit
07/07/2022,Mohamed,454.52,crédit
07/07/2022,Aicha,-141.94,débit
07/07/2022,Minya,-492.82,débit
07/07/2022,Mohamed,916.65,crédit
07/07/2022,Mohamed,-152.62,débit
08/07/2022,Mohamed,435.11,crédit
08/07/2022,Aicha,-608.56,débit
08/07/2022,Minya,-532.68,débit
08/07/2022,Ahmed,301.3,crédit
08/07/2022,Minya,41.66,crédit
08/07/2022,Ahmed,-101.44,débit
08/07/2022,Mohamed,427.87,crédit
08/07/2022,Mohamed,605.01,crédit
08/07/2022,Fatma,203.62,crédit
08/07/2022,Binta,778.84,crédit
08/07/2022,Aicha,78.51,crédit
09/07/2022,Binta,781.01,crédit
09/07/2022,Mohamed,-2.94,débit
09/07/2022,Mohamed,172.96,crédit
09/07/2022,Mariem,-106.61,débit
09/07/2022,Fatma,572.27,crédit
09/07/2022,Moussa,584.91,crédit
09/07/2022,Ahmed,-949.49,débit
10/07/2022,Betoul,-611.13,débit
10/07/2022,Minya,971.94,crédit
10/07/2022,Binta,329.83,crédit
10/07/2022,Moussa,708.25,crédit
11/07/2022,Minya,-343.71,débit
11/07/2022,Binta,-782.83,débit
11/07/2022,Binta,786.26,crédit
11/07/2022,Mohamed,838.86,crédit
11/07/2022,Fatma,-4.16,débit
11/07/2022,Aicha,-876.52,débit
11/07/2022,Moussa,-731.85,débit
11/07/2022,Aicha,-933.15,débit
12/07/2022,Mohamed,440.1,crédit
12/07/2022,Ahmed,-233.12,débit
12/07/2022,Fatma,-476.0,débit
12/07/2022,Minya,-610.0,débit
12/07/2022,Mohamed,93.79,crédit
12/07/2022,Mohamed,656.49,crédit
13/07/2022,Betoul,185.11,crédit
13/07/2022,Aicha,315.09,crédit
13/07/2022,Mariem,695.23,crédit
13/07/2022,Fatma,-562.17,débit
13/07/2022,Mariem,808.05,crédit
13/07/2022,Moussa,-60.06,débit
13/07/2022,Ahmed,874.3,crédit
13/07/2022,Mohamed,470.71,crédit
14/07/2022,Betoul,282.45,crédit
14/07/2022,Mariem,490.37,crédit
14/07/2022,Moussa,-181.97,débit
14/07/2022,Mohamed,152.86,crédit
14/07/2022,Betoul,-479.2,débit
14/07/2022,Mohamed,-605.14,débit
15/07/2022,Aicha,841.17,crédit
15/07/2022,Binta,702.99,crédit
15/07/2022,Minya,-962.36,débit
15/07/2022,Binta,-463.74,débit
15/07/2022,Aicha,-478.9,débit
15/07/2022,Mohamed,287.94,crédit
15/07/2022,Binta,559.93,crédit
15/07/2022,Mohamed,-870.33,débit
16/07/2022,Aicha,109.82,crédit
16/07/2022,Mohamed,-718.61,débit
16/07/2022,Moussa,-278.39,débit
16/07/2022,Fatma,270.55,crédit
17/07/2022,Binta,-33.0,débit
18/07/2022,Betoul,-36.44,débit
18/07/2022,Moussa,601.4,crédit
18/07/2022,Mariem,43.28,crédit
18/07/2022,Ahmed,132.52,crédit
19/07/2022,Binta,587.17,crédit
19/07/2022,Binta,-528.39,débit
19/07/2022,Binta,-839.05,débit
20/07/2022,Betoul,97.98,crédit
20/07/2022,Fatma,-722.78,débit
20/07/2022,Binta,949.41,crédit
20/07/2022,Fatma,11.31,crédit
20/07/2022,Moussa,231.63,crédit
20/07/2022,Ahmed,-363.32,débit
21/07/2022,Betoul,514.43,crédit
21/07/2022,Fatma,379.03,crédit
21/07/2022,Ahmed,538.29,crédit
22/07/2022,Moussa,734.05,crédit
22/07/2022,Betoul,-181.33,débit
22/07/2022,Fatma,652.57,crédit
22/07/2022,Mohamed,642.96,crédit
22/07/2022,Betoul,-421.36,débit
22/07/2022,Fatma,-967.1,débit
23/07/2022,Binta,634.07,crédit
23/07/2022,Ahmed,392.02,crédit
24/07/2022,Betoul,-591.65,débit
24/07/2022,Mohamed,-511.93,débit
24/07/2022,Ahmed,-50.61,débit
25/07/2022,Binta,-832.98,débit
25/07/2022,Fatma,719.94,crédit
25/07/2022,Binta,-622.79,débit
26/07/2022,Mariem,-109.04,débit
27/07/2022,Fatma,-286.63,débit
27/07/2022,Binta,-436.0,débit
27/07/2022,Moussa,968.82,crédit
28/07/2022,Minya,137.77,crédit
01/08/2022,Betoul,614.82,crédit
01/08/2022,Aicha,462.23,crédit
01/08/2022,Ahmed,-928.88,débit
01/08/2022,Betoul,-140.62,débit
01/08/2022,Moussa,-429.47,débit
01/08/2022,Fatma,199.15,crédit
01/08/2022,Mariem,-811.81,débit
01/08/2022,Betoul,-670.89,débit
01/08/2022,Mariem,-469.64,débit
01/08/2022,Ahmed,914.44,crédit
01/08/2022,Binta,-371.94,débit
01/08/2022,Ahmed,-480.62,débit
01/08/2022,Ahmed,5.85,crédit
01/08/2022,Betoul,231.13,crédit
01/08/2022,Aicha,-585.42,débit
01/08/2022,Fatma,909.22,crédit
01/08/2022,Mohamed,837.66,crédit
01/08/2022,Minya,-983.95,débit
01/08/2022,Mohamed,-166.91,débit
01/08/2022,Mohamed,-277.49,débit
01/08/2022,Binta,321.24,crédit
01/08/2022,Aicha,210.19,crédit
01/08/2022,Fatma,972.1,crédit
01/08/2022,Moussa,470.43,crédit
01/08/2022,Mohamed,111.85,crédit
01/08/2022,Aicha,-761.87,débit
01/08/2022,Binta,898.2,crédit
01/08/2022,Betoul,1.63,crédit
02/08/2022,Ahmed,-56.54,débit
02/08/2022,Ahmed,557.92,crédit
02/08/2022,Ahmed,-79.7,débit
02/08/2022,Ahmed,357.36,crédit
02/08/2022,Aicha,-512.63,débit
02/08/2022,Mohamed,-634.87,débit
02/08/2022,Mohamed,-11.43,débit
02/08/2022,Aicha,-99.05,débit
02/08/2022,Binta,-150.72,débit
02/08/2022,Ahmed,778.86,crédit
02/08/2022,Aicha,83.46,crédit
02/08/2022,Ahmed,-45.96,débit
02/08/2022,Mariem,-514.75,débit
02/08/2022,Moussa,-495.44,débit
02/08/2022,Betoul,-117.86,débit
03/08/2022,Fatma,487.54,crédit
03/08/2022,Mohamed,-470.59,débit
03/08/2022,Moussa,-763.03,débit
03/08/2022,Mohamed,-531.27,débit
03/08/2022,Minya,423.64,crédit
03/08/2022,Mohamed,-94.06,débit
03/08/2022,Betoul,240.82,crédit
04/08/2022,Mohamed,-845.13,débit
04/08/2022,Ahmed,588.69,crédit
04/08/2022,Aicha,248.21,crédit
04/08/2022,Ahmed,-193.59,débit
04/08/2022,Binta,404.83,crédit
04/08/2022,Betoul,766.82,crédit
04/08/2022,Binta,319.96,crédit
04/08/2022,Moussa,-465.75,débit
04/08/2022,Mohamed,-542.79,débit
04/08/2022,Fatma,-113.0,débit
04/08/2022,Binta,-573.24,débit
05/08/2022,Betoul,702.06,crédit
05/08/2022,Aicha,-855.05,débit
05/08/2022,Betoul,-190.99,débit
05/08/2022,Mariem,-143.38,débit
05/08/2022,Aicha,-536.44,débit
05/08/2022,Ahmed,-836.44,débit
05/08/2022,Binta,909.79,crédit
05/08/2022,Minya,870.46,crédit
06/08/2022,Ahmed,-364.8,débit
06/08/2022,Aicha,27.55,crédit
06/08/2022,Minya,814.0,crédit
06/08/2022,Betoul,558.76,crédit
06/08/2022,Fatma,-638.77,débit
06/08/2022,Mariem,-229.02,débit
06/08/2022,Fatma,-129.18,débit
06/08/2022,Moussa,-731.21,débit
06/08/2022,Mariem,874.64,crédit
06/08/2022,Mohamed,-427.73,débit
06/08/2022,Moussa,-321.84,débit
06/08/2022,Betoul,399.11,crédit
06/08/2022,Fatma,859.09,crédit
07/08/2022,Ahmed,-422.95,débit
07/08/2022,Binta,291.6,crédit
07/08/2022,Moussa,-529.26,débit
07/08/2022,Mariem,93.86,crédit
07/08/2022,Betoul,452.46,crédit
07/08/2022,Mohamed,603.63,crédit
07/08/2022,Minya,-901.11,débit
07/08/2022,Mohamed,-336.11,débit
08/08/2022,Minya,-105.69,débit
